NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,10-01-0324-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO TECNICO SUCHITEPEQUEZ,"CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO, COLONIA FLOR DEL CAFE",786795,JUANA MARIA CIFUENTES PEREZ,ASTRID JOHANA AYALA CUETO,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0325-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""ESTHER CARRANZA""",3A. AVENIDA 1-40 ZONA 2,78725047,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MYNOR JOSE AUGUSTO FARFÁN PELLECER,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0326-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE STEWART¨S,1A. CALLE FINAL 1-00 ZONA 3 LOTIFICACION RAMIREZ,41066503,JUANA MARIA CIFUENTES PEREZ,VILSER JOSVIN RAMMIREZ ROBLES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0329-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2A. AVENIDA 4-84 ZONA 1,515916,JUANA MARIA CIFUENTES PEREZ,CARLOS ALBERTO SARDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0330-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2A. AVENIDA 4-84 ZONA 1,51591615,JUANA MARIA CIFUENTES PEREZ,CARLOS ALBERTO SARDA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0331-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,77911907,JUANA MARIA CIFUENTES PEREZ,BRENDA LETICIA RAMOS PEREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0332-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,77911907,JUANA MARIA CIFUENTES PEREZ,BRENDA LETICIA RAMOS PEREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0333-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,77911907,JUANA MARIA CIFUENTES PEREZ,BRENDA LETICIA RAMOS PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0334-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,77911907,JUANA MARIA CIFUENTES PEREZ,BRENDA LETICIA RAMOS PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0335-45,10-027,SUCHITEPEQUEZ,MAZATENANGO,COORDINACIÓN DEPARTAMENTAL DE TELESECUNDARIA DE SUCHITEPÉQUEZ,8A. CALLE 7-24 ZONA 1,78720350,CARLOS ENRIQUE JALEL DE LOS SANTOS,CARLOS ENRIQUE JALEL DE LOS SANTOS,BASICO,OFICIAL,URBANA,TEMPORAL NOMBRAMIENTO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0336-42,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""EL BOSQUE""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",50031816,JUANA MARIA CIFUENTES PEREZ,JULIA ESTER QUIROA CAMPAGNIAC,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0337-43,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""EL BOSQUE""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",50031816,JUANA MARIA CIFUENTES PEREZ,JULIA ESTER QUIROA CAMPAGNIAC,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0338-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,2A. AVENIDA FINAL NORTE 1-27 ZONA 1,78718805,JUANA MARIA CIFUENTES PEREZ,MANUEL DE JESUS MORALES ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0339-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP,KM. 163 RUTA CA-02 OCCIDENTE-B,77295200,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,LENIN REHINER LOPEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0340-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",1A. AVENIDA SUR FINAL 12-70 ZONA 2,41400699,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0341-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",1A. AVENIDA SUR FINAL 12-70 ZONA 2,41400699,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0342-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",1A. AVENIDA SUR FINAL 12-70 ZONA 2,4140069,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0343-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",1A. AVENIDA SUR FINAL 12-70 ZONA 2,41400699,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0344-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""EL BOSQUE""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",50031816,JUANA MARIA CIFUENTES PEREZ,JULIA ESTER QUIROA CAMPAGNIAC,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0345-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PARTICULAR MIXTO ""MUNDO INTERACTIVO""",4A. AVENIDA 1-05 ZONA 4 CANTON EL PORVENIR,47703766,JUANA MARIA CIFUENTES PEREZ,ANITA ROSALBA DOMINGUEZ BÁMACA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0346-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,78720984,JUANA MARIA CIFUENTES PEREZ,OVIDIO AUGUSTO ALONZO VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0348-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO DAVINCIANO""","RURALES 1 CALLE FINAL, CANTON SAN BENITO",37627111,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LOPEZ CORONADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0349-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO DAVINCIANO""","RURALES 1 CALLE FINAL, CANTON SAN BENITO",3762711,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LOPEZ CORONADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0350-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO DAVINCIANO""","RURALES 1 CALLE FINAL, CANTON SAN BENITO",37627111,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LOPEZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0351-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO DAVINCIANO""","RURALES 1 CALLE FINAL, CANTON SAN BENITO",37627111,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LOPEZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0352-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACION TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGÓN",55974970,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA DE OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0353-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACION TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",55974970,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA DE OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0354-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACION TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",55974970,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA DE OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0355-42,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE ZABDI,"2A. CALLE 02-065 ZONA 2, COLONIA ACEITUNO",42540672,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,RICARDO VINICIO CAJAS OCHOA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0356-43,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE ZABDI,"2A. CALLE 02-065 ZONA 2, COLONIA ACEITUNO",42540672,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,RICARDO VINICIO CAJAS OCHOA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0357-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACIÓN TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGÓN",55974970,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA DE OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0358-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACION TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",55974970,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA DE OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
,10-01-0359-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""","4A. AVENIDA 1-54 ZONA2, COLONIA ACEITUNO",33422295,JUANA MARIA CIFUENTES PEREZ,BLANCA ROSA HERNANDEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0360-46,10-029,SUCHITEPEQUEZ,MAZATENANGO,PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA -PRONEA-,"8VA- CALLE 7-24 ZONA 1, BAJADA DEL CORINTO",78720350,GLODY SUCELY OSORIO FIGUEROA DE MORALES,.,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SUCHITEPÉQUEZ
,10-01-0361-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE ZABDI,"2DA. CALLE 02-065 ZONA 2, COLONIA ACEITUNO",42540672,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,RICARDO VINICIO CAJAS OCHOA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0362-46,10-029,SUCHITEPEQUEZ,MAZATENANGO,PROGRAMA DE MODALIDADES FLEXIBLES PARA LA EDUCACION MEDIA,8TA. CALLE 7-24 ZONA 1 BAJADA EL CORINTO,78720350,GLODY SUCELY OSORIO FIGUEROA DE MORALES,CAROL ANAÍ LOPEZ CHACHALAC DE MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0363-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""NUESTRA SEÑORA DEL CARMEN""","1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",78679092,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARIELA AZUCENA MEZA DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0364-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2DA. AVENIDA 4-48 ZONA 1,40093478,JUANA MARIA CIFUENTES PEREZ,CARLOS ALBERTO SARDÁ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0365-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,77911907,JUANA MARIA CIFUENTES PEREZ,BRENDA LETICIA RAMOS PEREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0366-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",12 CALLE 4-57 ZONA 1,78720425,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BONNY KELLY RAMIREZ MORALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0367-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",78679092,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,EDGAR RENE DOMINGUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0368-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,35153409,JUANA MARIA CIFUENTES PEREZ,CLAUDIA GUZMAN MARTÍNEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0369-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO DAVINCIANO""","RURALES 1 CALLE FINAL, CANTON SAN BENITO",56970763,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LOPEZ CORONADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0370-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACION TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",55974970,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA DE OROZCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0371-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",1A. AVENIDA SUR FINAL 12-70 ZONA 2,41400699,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOE CALDERON ALBERTO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0372-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,LICEO DE EDUCACION SUPERIOR PREUNIVERSITARIO,AVENIDA DEL ESTADIO 2-50 ZONA 2,78727363,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARVIN GUSTAVO OROZCO BAUTISTA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0373-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,58602635,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SANDRY ZIOMARA MANCIO MENDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0374-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PARTICULAR MIXTO ""CENTROAMERICANO""",12 CALLE 5-03 ZONA 1,79373200,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSE ANTONIO MEDRANO OROSCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0375-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""",1A. CALLE 1-63 ZONA 1,30880296,JUANA MARIA CIFUENTES PEREZ,SILVIA VANESSA OCAL PACAY,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0376-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2 COLONIA MAYA, BARRIO LA UNION",77911552,JUANA MARIA CIFUENTES PEREZ,SANDRA TRINIDAD PEREZ DOMINGUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0377-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2 COLONIA MAYA, BARRIO LA UNION",77911552,JUANA MARIA CIFUENTES PEREZ,SANDRA TRINIDAD PEREZ DOMINGUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0378-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,1A. CALLE BARRIO LA ESPERANZA ZONA 2,59797134,JUANA MARIA CIFUENTES PEREZ,DASIA YOSELINE CASTILLO LAM,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0379-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,78720984,JUANA MARIA CIFUENTES PEREZ,OVIDIO AUGUSTO ALONZO VELÁSQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0380-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,77911907,JUANA MARIA CIFUENTES PEREZ,BRENDA LETICIA RAMOS PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0381-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""",12 CALLE 4-57 ZONA 1,78720425,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BONNY KELLY RAMIREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0382-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACION TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",59237422,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA DE OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
,10-01-0383-45,10-029,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO MEIT,5A. AVENIDA FINAL NORTE 0-258 ZONA 1,78727029,GLODY SUCELY OSORIO FIGUEROA DE MORALES,NORMA AMARILIS JIMENEZ ESPINOZA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,SUCHITEPÉQUEZ
,10-01-0384-46,10-029,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO MEIT,5A. AVENIDA FINAL NORTE 0-258 ZONA 1,78727029,GLODY SUCELY OSORIO FIGUEROA DE MORALES,NORMA AMARILIS JIMENEZ ESPINOZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,SUCHITEPÉQUEZ
,10-01-0385-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,INEB INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA NUEVO AMANECER CON VISIÓN,"5TA. AVENIDA FINAL, AVENIDA DOLORES, ZONA 1",55884849,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,VIVIAN JOHANA LLERENA LEMUS,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
,10-01-0386-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,58602635,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SANDRY ZIOMARA MANCIO MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ
